media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43899,43901,MED-1354,RealGood Interactive Media Inc.,Ads180,67002,PASS -THROUGH MEDIA,2808,28101,6056,79010,330076
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43846,43853,MED-3257,Critical Point Social Media Agency,Spacebook,53506,PASS -THROUGH MEDIA,2808,28101,6063,79025,25477
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43628,43637,MED-5465,RealGood Interactive Media Inc.,Ads180,34917,PASS -THROUGH MEDIA,7016,82337,6056,79010,241594
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43537,43546,MED-1856,RealGood Interactive Media Inc.,Ads180,53374,PASS -THROUGH MEDIA,7016,30000,7504,79010,119817
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43650,43656,MED-1995,RealGood Interactive Media Inc.,Googly Ads,43590,PASS -THROUGH MEDIA,7016,82337,6056,79010,32665
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44172,44174,MED-5715,RealGood Interactive Media Inc.,Googly Ads,78137,PASS -THROUGH MEDIA,7016,30000,7504,79010,53521
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44155,44160,MED-2434,RealGood Interactive Media Inc.,Zing,21064,PASS -THROUGH MEDIA,7016,82337,6056,79010,47892
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43524,43530,MED-2582,Critical Point Social Media Agency,Spacebook,50354,PASS -THROUGH MEDIA,7016,30000,7504,79010,26229
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43541,43544,MED-2067,RealGood Interactive Media Inc.,Ads180,60059,PASS -THROUGH MEDIA,7016,82337,6056,79010,394737
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44150,44154,MED-6706,RealGood Interactive Media Inc.,Ads180,90773,PASS -THROUGH MEDIA,7016,30000,7504,79010,392130
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43867,43875,MED-6541,RealGood Interactive Media Inc.,AlphaBeta,41800,PASS -THROUGH MEDIA,7016,82337,6056,79010,81782
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43626,43631,MED-1926,RealGood Interactive Media Inc.,AlphaBeta,61316,PASS -THROUGH MEDIA,7016,82337,6056,79010,484303
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43676,43687,MED-1994,RealGood Interactive Media Inc.,AlphaBeta,44755,PASS -THROUGH MEDIA,7016,82337,6056,79010,79602
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43882,43889,MED-1326,RealGood Interactive Media Inc.,AlphaBeta,14453,PASS -THROUGH MEDIA,7016,82337,6056,79010,50915
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44133,44137,MED-8410,RealGood Interactive Media Inc.,AlphaBeta,83310,PASS -THROUGH MEDIA,7016,82337,6056,79010,291936
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44015,44025,MED-3165,RealGood Interactive Media Inc.,Googly Ads,19738,PASS -THROUGH MEDIA,7016,82337,6056,79010,15213
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43609,43611,MED-5437,Critical Point Social Media Agency,Spacebook,72916,PASS -THROUGH MEDIA,7016,82337,6056,79010,31232
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43670,43676,MED-3555,RealGood Interactive Media Inc.,Ads180,91354,PASS -THROUGH MEDIA,7016,82337,6056,79010,186739
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43898,43902,MED-7950,RealGood Interactive Media Inc.,Googly Ads,66869,PASS -THROUGH MEDIA,7016,30000,7504,79010,42900
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43562,43567,MED-3769,RealGood Interactive Media Inc.,Zing,5314,PASS -THROUGH MEDIA,7016,30000,7504,79010,48268
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43487,43494,MED-6570,RealGood Interactive Media Inc.,Ads180,40476,PASS -THROUGH MEDIA,7016,30000,7504,79010,134245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43626,43633,MED-6429,RealGood Interactive Media Inc.,Googly Ads,90717,PASS -THROUGH MEDIA,7016,30000,7504,79010,59343
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43896,43905,MED-9287,RealGood Interactive Media Inc.,Zing,43396,PASS -THROUGH MEDIA,7016,30000,7504,79010,162351
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44184,44193,MED-2283,RealGood Interactive Media Inc.,Ads180,73778,PASS -THROUGH MEDIA,7016,30000,7504,79010,485777
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43542,43546,MED-4191,RealGood Interactive Media Inc.,Googly Ads,54762,PASS -THROUGH MEDIA,7016,30000,7504,79010,46478
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43563,43574,MED-3930,RealGood Interactive Media Inc.,Zing,67445,PASS -THROUGH MEDIA,7016,30000,7504,79010,173863
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43517,43521,MED-4220,RealGood Interactive Media Inc.,Ads180,40068,PASS -THROUGH MEDIA,7016,30000,7504,79010,131258
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44026,44032,MED-1281,RealGood Interactive Media Inc.,Googly Ads,35385,PASS -THROUGH MEDIA,7016,30000,7504,79010,23589
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43665,43667,MED-5217,RealGood Interactive Media Inc.,Zing,8727,PASS -THROUGH MEDIA,7016,30000,7504,79010,54964
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43923,43928,MED-7727,RealGood Interactive Media Inc.,Ads180,51969,PASS -THROUGH MEDIA,7016,30000,7504,79010,192435
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43637,43647,MED-2985,RealGood Interactive Media Inc.,Googly Ads,78625,PASS -THROUGH MEDIA,7016,30024,6063,79010,63229
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43732,43742,MED-9004,RealGood Interactive Media Inc.,Googly Ads,75776,PASS -THROUGH MEDIA,7016,82337,6063,79005,88858
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44060,44070,MED-1836,RealGood Interactive Media Inc.,Googly Ads,11217,PASS -THROUGH MEDIA,2808,28101,6056,79010,8868
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43492,43494,MED-7354,Critical Point Social Media Agency,Spacebook,85977,PASS -THROUGH MEDIA,1808,18801,6063,79005,49584
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43477,43488,MED-5045,RealGood Interactive Media Inc.,Zing,80795,PASS -THROUGH MEDIA,7016,30024,6063,79010,166811
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43769,43771,MED-3934,RealGood Interactive Media Inc.,Zing,6313,PASS -THROUGH MEDIA,7016,82337,6063,79005,19821
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43737,43744,MED-1359,RealGood Interactive Media Inc.,Zing,81723,PASS -THROUGH MEDIA,2808,28101,6056,79010,226991
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43978,43981,MED-6025,RealGood Interactive Media Inc.,Zing,21651,PASS -THROUGH MEDIA,1808,18801,6063,79005,57232
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43541,43544,MED-1530,Critical Point Social Media Agency,Spacebook,90434,PASS -THROUGH MEDIA,7016,30024,6063,79010,62238
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43835,43844,MED-6948,RealGood Interactive Media Inc.,Ads180,7003,PASS -THROUGH MEDIA,7016,82337,6063,79005,30477
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43806,43814,MED-3049,RealGood Interactive Media Inc.,Ads180,44573,PASS -THROUGH MEDIA,2808,28101,6056,79010,168466
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43689,43696,MED-8416,RealGood Interactive Media Inc.,Ads180,86952,PASS -THROUGH MEDIA,1808,18801,6063,79005,179252
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43555,43557,MED-9887,RealGood Interactive Media Inc.,Googly Ads,49412,PASS -THROUGH MEDIA,7016,30024,6063,79010,31661
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44016,44023,MED-6056,RealGood Interactive Media Inc.,Googly Ads,56984,PASS -THROUGH MEDIA,7016,82337,6063,79010,33862
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43910,43912,MED-6135,RealGood Interactive Media Inc.,Googly Ads,34526,PASS -THROUGH MEDIA,1608,16060,6078,79010,36041
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43637,43640,MED-9123,RealGood Interactive Media Inc.,Googly Ads,62505,PASS -THROUGH MEDIA,2808,28101,6063,79025,65124
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43888,43895,MED-7081,Critical Point Social Media Agency,Spacebook,29644,PASS -THROUGH MEDIA,1808,18801,6063,79010,15642
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43904,43909,MED-8755,RealGood Interactive Media Inc.,Zing,67024,PASS -THROUGH MEDIA,7016,30024,6063,79010,121817
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43684,43690,MED-8706,RealGood Interactive Media Inc.,Zing,28073,PASS -THROUGH MEDIA,7016,82337,6063,79010,83426
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43878,43887,MED-9086,RealGood Interactive Media Inc.,Zing,93324,PASS -THROUGH MEDIA,1608,16060,6078,79010,452312
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43798,43806,MED-5101,Critical Point Social Media Agency,Spacebook,85909,PASS -THROUGH MEDIA,2808,28101,6063,79025,77498
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44009,44020,MED-5543,RealGood Interactive Media Inc.,Zing,99390,PASS -THROUGH MEDIA,1808,18801,6063,79010,383401
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44085,44087,MED-1884,RealGood Interactive Media Inc.,Ads180,29257,PASS -THROUGH MEDIA,7016,30024,6063,79010,98363
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43994,43997,MED-6281,RealGood Interactive Media Inc.,Ads180,21710,PASS -THROUGH MEDIA,7016,82337,6063,79010,36929
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44152,44154,MED-5061,RealGood Interactive Media Inc.,Ads180,42046,PASS -THROUGH MEDIA,1608,16060,6078,79010,192280
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43849,43859,MED-1479,RealGood Interactive Media Inc.,Ads180,30791,PASS -THROUGH MEDIA,2808,28101,6063,79025,120406
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43818,43826,MED-2165,RealGood Interactive Media Inc.,Ads180,6990,PASS -THROUGH MEDIA,1808,18801,6063,79010,46640
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43614,43617,MED-1699,RealGood Interactive Media Inc.,Googly Ads,22508,PASS -THROUGH MEDIA,7016,30024,6063,79010,17762
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43515,43521,MED-1270,RealGood Interactive Media Inc.,Googly Ads,84111,PASS -THROUGH MEDIA,7016,82337,6063,79010,81580
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43534,43545,MED-5241,RealGood Interactive Media Inc.,Googly Ads,72281,PASS -THROUGH MEDIA,1808,18801,6063,79010,40636
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,44163,44173,MED-2803,Critical Point Social Media Agency,Spacebook,36000,PASS -THROUGH MEDIA,7016,30024,6063,79010,34378
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43597,43599,MED-6653,Critical Point Social Media Agency,Spacebook,23010,PASS -THROUGH MEDIA,7016,82337,6063,79010,8791
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43637,43648,MED-9407,RealGood Interactive Media Inc.,Ads180,64795,PASS -THROUGH MEDIA,1808,18801,6063,79010,137777
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,44184,44193,MED-1505,Critical Point Social Media Agency,Spacebook,97275,PASS -THROUGH MEDIA,7016,30000,7434,79045,36277
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43843,43845,MED-8138,RealGood Interactive Media Inc.,Zing,54855,PASS -THROUGH MEDIA,7016,30000,7434,79045,157585
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44157,44163,MED-2369,RealGood Interactive Media Inc.,Ads180,59878,PASS -THROUGH MEDIA,7016,30000,7434,79045,303680
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44143,44153,MED-2956,RealGood Interactive Media Inc.,Googly Ads,64635,PASS -THROUGH MEDIA,7016,30000,7434,79045,41031
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43725,43731,MED-1198,RealGood Interactive Media Inc.,Zing,46174,PASS -THROUGH MEDIA,7016,30000,7434,79045,163403
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43915,43921,MED-2485,RealGood Interactive Media Inc.,Ads180,20448,PASS -THROUGH MEDIA,7016,30000,7434,79045,138697
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43872,43883,MED-4353,RealGood Interactive Media Inc.,Googly Ads,30503,PASS -THROUGH MEDIA,7016,30000,7434,79045,25464
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43824,43828,MED-2457,RealGood Interactive Media Inc.,Zing,14126,PASS -THROUGH MEDIA,7016,30000,7434,79045,52121
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,44141,44145,MED-5845,Critical Point Social Media Agency,Spacebook,9384,PASS -THROUGH MEDIA,7016,30000,7434,79045,3246
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43864,43874,MED-3616,RealGood Interactive Media Inc.,Googly Ads,63558,PASS -THROUGH MEDIA,7016,30000,7434,79045,76829
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44152,44163,MED-8896,RealGood Interactive Media Inc.,Zing,77667,PASS -THROUGH MEDIA,7016,30000,7434,79045,324378
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43536,43540,MED-5748,RealGood Interactive Media Inc.,Ads180,40901,PASS -THROUGH MEDIA,7016,30000,7434,79045,101655
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43740,43751,MED-9009,RealGood Interactive Media Inc.,Googly Ads,11151,PASS -THROUGH MEDIA,7016,30000,7434,79045,6678
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44182,44188,MED-3302,RealGood Interactive Media Inc.,Zing,44068,PASS -THROUGH MEDIA,7016,30000,7434,79045,113021
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43741,43751,MED-2353,RealGood Interactive Media Inc.,Ads180,21718,PASS -THROUGH MEDIA,7016,30000,7434,79045,146618
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43617,43627,MED-8815,Critical Point Social Media Agency,Spacebook,58937,PASS -THROUGH MEDIA,7016,30000,7434,79045,44906
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43840,43848,MED-1446,RealGood Interactive Media Inc.,Ads180,52159,PASS -THROUGH MEDIA,7016,30000,7434,79045,104526
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44029,44032,MED-8750,RealGood Interactive Media Inc.,Googly Ads,24501,PASS -THROUGH MEDIA,7016,30000,7434,79045,18691
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43691,43694,MED-9625,RealGood Interactive Media Inc.,Zing,97666,PASS -THROUGH MEDIA,7016,30000,7434,79045,163931
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43523,43528,MED-8476,RealGood Interactive Media Inc.,Ads180,95377,PASS -THROUGH MEDIA,7016,30000,7434,79045,172493
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43874,43883,MED-6574,Critical Point Social Media Agency,Spacebook,92252,PASS -THROUGH MEDIA,7016,30000,7434,79045,41043
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43849,43852,MED-3830,RealGood Interactive Media Inc.,Zing,1442,PASS -THROUGH MEDIA,7016,30000,7434,79045,8050
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43690,43693,MED-3858,RealGood Interactive Media Inc.,Ads180,30914,PASS -THROUGH MEDIA,7016,30000,7434,79045,65245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44034,44038,MED-8125,RealGood Interactive Media Inc.,Googly Ads,47548,PASS -THROUGH MEDIA,7016,82337,5965,79010,48520
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43509,43518,MED-8058,RealGood Interactive Media Inc.,Zing,26929,PASS -THROUGH MEDIA,7016,82337,5965,79010,200923
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44008,44010,MED-3919,RealGood Interactive Media Inc.,Ads180,63221,PASS -THROUGH MEDIA,7016,82337,5965,79010,558031
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44035,44040,MED-6247,RealGood Interactive Media Inc.,Googly Ads,3314,PASS -THROUGH MEDIA,7016,82337,5965,79010,2664
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44063,44071,MED-1290,RealGood Interactive Media Inc.,Googly Ads,4141,PASS -THROUGH MEDIA,7016,82337,6056,79010,2776
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43894,43898,MED-6846,RealGood Interactive Media Inc.,Zing,20743,PASS -THROUGH MEDIA,7016,82337,5965,79010,39226
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44109,44116,MED-4838,RealGood Interactive Media Inc.,Zing,30699,PASS -THROUGH MEDIA,7016,82337,6056,79010,56904
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43593,43597,MED-6504,RealGood Interactive Media Inc.,Ads180,51906,PASS -THROUGH MEDIA,7016,82337,5965,79010,367387
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44053,44055,MED-5655,RealGood Interactive Media Inc.,Ads180,27536,PASS -THROUGH MEDIA,7016,82337,6056,79010,116657
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43750,43755,MED-2869,Critical Point Social Media Agency,Spacebook,93746,PASS -THROUGH MEDIA,7016,20002,5938,79010,63310
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43653,43658,MED-6581,Critical Point Social Media Agency,Spacebook,47910,PASS -THROUGH MEDIA,7016,82337,5938,79010,22404
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43511,43522,MED-4463,RealGood Interactive Media Inc.,Googly Ads,15869,PASS -THROUGH MEDIA,7016,30000,7504,79010,12728
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44105,44111,MED-2528,RealGood Interactive Media Inc.,Zing,68816,PASS -THROUGH MEDIA,7016,30000,7504,79010,223989
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43707,43710,MED-4578,RealGood Interactive Media Inc.,Ads180,75184,PASS -THROUGH MEDIA,7016,30000,7504,79010,135408
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43767,43777,MED-5182,Critical Point Social Media Agency,Spacebook,89393,PASS -THROUGH MEDIA,7016,30000,7504,79010,44570
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43908,43913,MED-9203,RealGood Interactive Media Inc.,Googly Ads,22572,PASS -THROUGH MEDIA,7016,30000,7504,79010,13319
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43766,43769,MED-7511,RealGood Interactive Media Inc.,Zing,5318,PASS -THROUGH MEDIA,7016,20002,5938,79010,12763
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43856,43860,MED-1853,RealGood Interactive Media Inc.,Zing,43122,PASS -THROUGH MEDIA,7016,82337,5938,79010,119332
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43885,43887,MED-8860,RealGood Interactive Media Inc.,Zing,19878,PASS -THROUGH MEDIA,7016,30000,7504,79010,82253
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43490,43494,MED-5772,RealGood Interactive Media Inc.,Ads180,71657,PASS -THROUGH MEDIA,7016,30000,7504,79010,135237
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43742,43751,MED-8379,RealGood Interactive Media Inc.,Googly Ads,64833,PASS -THROUGH MEDIA,7016,30000,7504,79010,68917
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43981,43989,MED-5177,Critical Point Social Media Agency,Spacebook,85871,PASS -THROUGH MEDIA,7016,30000,7504,79010,76602
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,44016,44026,MED-5926,Critical Point Social Media Agency,Spacebook,75547,PASS -THROUGH MEDIA,7016,30000,7504,79010,35058
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43544,43555,MED-5124,RealGood Interactive Media Inc.,Ads180,16584,PASS -THROUGH MEDIA,7016,20002,5938,79010,82115
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43734,43736,MED-3911,RealGood Interactive Media Inc.,Ads180,86132,PASS -THROUGH MEDIA,7016,82337,5938,79010,285191
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43735,43738,MED-3743,Critical Point Social Media Agency,Spacebook,39685,PASS -THROUGH MEDIA,7016,30000,7504,79010,36436
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43683,43690,MED-9185,Critical Point Social Media Agency,Spacebook,77611,PASS -THROUGH MEDIA,7016,30000,7504,79010,64611
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43695,43702,MED-7660,Critical Point Social Media Agency,Spacebook,48856,PASS -THROUGH MEDIA,7016,30000,7504,79010,22817
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44053,44058,MED-9073,RealGood Interactive Media Inc.,Ads180,10426,PASS -THROUGH MEDIA,7016,30000,7504,79010,18078
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43709,43714,MED-8274,Critical Point Social Media Agency,Spacebook,7027,PASS -THROUGH MEDIA,7016,30000,7504,79010,3418
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44099,44110,MED-7232,RealGood Interactive Media Inc.,AlphaBeta,30153,PASS -THROUGH MEDIA,7016,20002,5938,79010,200000
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43975,43979,MED-8396,RealGood Interactive Media Inc.,AlphaBeta,36199,PASS -THROUGH MEDIA,7016,82337,5938,79010,104928
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43972,43979,MED-2048,RealGood Interactive Media Inc.,Zing,19051,PASS -THROUGH MEDIA,7016,30000,7504,79010,184314
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43735,43741,MED-7999,RealGood Interactive Media Inc.,Ads180,24047,PASS -THROUGH MEDIA,7016,30000,7504,79010,49404
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43855,43862,MED-1770,Critical Point Social Media Agency,Spacebook,77671,PASS -THROUGH MEDIA,7016,30000,7504,79010,28787
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44042,44046,MED-3060,RealGood Interactive Media Inc.,Googly Ads,2135,PASS -THROUGH MEDIA,7016,30000,7504,79010,1517
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43679,43690,MED-3503,Critical Point Social Media Agency,Spacebook,64224,PASS -THROUGH MEDIA,7016,82337,6061,79010,60374
